candidate_season_key,season_id,season_name,candidate_name,survival_time,event,final_position_raw,final_departure_cause,audit_reason,proposal_reason,source_url_1,source_excerpt_1,reviewed_departure_cause,mechanism_present_in_season,source_url_review,source_excerpt_review,confidence,review_status,reviewer_notes,allowed_departure_causes
KL03::moundir zoughari,KL03,Koh-Lanta : Bocas del Toro,Moundir Zoughari,14.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Le tableau de saison indique une élimination au conseil au jour 37.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL03::antoine sanchez,KL03,Koh-Lanta : Bocas del Toro,Antoine Sanchez,15.0,1,INDETERMINE,FINALE_ORIENTATION,VERIFY_AMBASSADEURS,Élimination pendant l'épreuve finale d'orientation.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Antoine est éliminé lors de l'épreuve finale d'orientation au jour 38.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL03::moussa niangane,KL03,Koh-Lanta : Bocas del Toro,Moussa Niangane,16.0,1,INDETERMINE,FINALE_POTEAUX,VERIFY_AMBASSADEURS,Élimination pendant l'épreuve finale des poteaux.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Moussa tombe le premier lors de l'épreuve des poteaux et n'est pas choisi pour le jury final.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL03::delphine bano,KL03,Koh-Lanta : Bocas del Toro,Delphine Bano,18.0,0,CO_VAINQUEUR,CENSORED_WINNER,VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,18.0,0,CO_VAINQUEUR,CENSORED_WINNER,VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::ali,KL07,KL KL07,Ali,1.0,1,INDETERMINE,VOLUNTARY,VERIFY_AMBASSADEURS,Départ choisi volontairement par le candidat.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,"Ali décide volontairement de quitter l'aventure, ne supportant plus le manque de sa famille.",,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::pascale,KL07,KL KL07,Pascale,2.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Première sortie uniquement : élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,"Pascale est d'abord éliminée au Conseil, puis revient après l'abandon d'Ali ; seule sa première sortie est retenue.",,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::marie-laure,KL07,KL KL07,Marie-Laure,3.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Marie-Laure est éliminée au Conseil au jour 10.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::mélanie,KL07,KL KL07,Mélanie,4.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Mélanie est éliminée au Conseil au jour 13.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::véronique barriol,KL07,KL KL07,Véronique Barriol,5.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Véronique est éliminée au Conseil au jour 16.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::chloé,KL07,KL KL07,Chloé,6.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Chloé est éliminée au Conseil au jour 19.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::érick,KL07,KL KL07,Érick,7.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,"Élimination décidée par vote au Conseil, malgré un handicap préalable lié aux ambassadeurs.",https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Érick reçoit un vote issu de la décision des ambassadeurs puis est éliminé au Conseil ; la sortie effective est classée comme vote au Conseil.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::filomène,KL07,KL KL07,Filomène,8.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Filomène est éliminée au Conseil au jour 25.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::adrien,KL07,KL KL07,Adrien,9.0,1,INDETERMINE,VOLUNTARY,VERIFY_AMBASSADEURS,Départ volontaire permettant le retour d'un candidat.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Adrien choisit de quitter l'aventure afin de permettre à Grégoire de revenir dans le jeu.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::grégoire,KL07,KL KL07,Grégoire,10.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Première sortie uniquement : élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Grégoire est éliminé au Conseil avant de revenir après le départ volontaire d'Adrien ; seule sa première sortie est retenue.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::laurent,KL07,KL KL07,Laurent,11.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Laurent est éliminé au Conseil au jour 34.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::patrick,KL07,KL KL07,Patrick,12.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Patrick est éliminé au Conseil au jour 37.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::simon,KL07,KL KL07,Simon,13.0,1,INDETERMINE,FINALE_ORIENTATION,VERIFY_AMBASSADEURS,Élimination pendant l'épreuve finale d'orientation.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Simon est éliminé lors de l'épreuve finale d'orientation.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::maryline,KL07,KL KL07,Maryline,14.0,1,INDETERMINE,FINALE_POTEAUX,VERIFY_AMBASSADEURS,Élimination pendant l'épreuve finale des poteaux.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Palawan,Maryline est éliminée lors de l'épreuve finale des poteaux.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::kévin cuoco,KL07,KL KL07,Kévin Cuoco,15.0,0,CO_VAINQUEUR,CENSORED_WINNER,VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL07::jade handi,KL07,KL KL07,Jade Handi,16.0,0,CO_VAINQUEUR,CENSORED_WINNER,VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::valérie,KL08,KL KL08,Valérie,1.0,1,INDETERMINE,VOLUNTARY,VERIFY_AMBASSADEURS,Départ choisi volontairement par la candidate.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Valérie quitte volontairement l'aventure au jour 4.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::céga,KL08,KL KL08,Céga,2.0,1,INDETERMINE,MEDICAL,VERIFY_AMBASSADEURS,Sortie imposée pour raison médicale.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Céga quitte l'aventure pour raison médicale au jour 5.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::irya,KL08,KL KL08,Irya,3.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Irya est éliminée au Conseil au jour 6.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::morgane,KL08,KL KL08,Morgane,4.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Morgane est éliminée au Conseil au jour 9.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::jessica,KL08,KL KL08,Jessica,5.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Jessica est éliminée au Conseil au jour 12.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::alain,KL08,KL KL08,Alain,6.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Alain est éliminé au Conseil au jour 15.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,7.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Jean-Bernard est éliminé au Conseil au jour 18.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::christopher,KL08,KL KL08,Christopher,8.0,1,INDETERMINE,MEDICAL,VERIFY_AMBASSADEURS,Sortie imposée pour raison médicale.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Christopher quitte l'aventure à la suite d'un abandon médical au jour 22.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::christophe,KL08,KL KL08,Christophe,9.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Christophe est éliminé au Conseil au jour 24.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::charlène,KL08,KL KL08,Charlène,10.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Charlène est éliminée au Conseil au jour 27.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::hakim,KL08,KL KL08,Hakim,11.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Première sortie uniquement : élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,"Hakim est éliminé au Conseil, revient après la sortie médicale de Christopher, puis ressort plus tard ; seule sa première sortie est retenue.",,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::régis,KL08,KL KL08,Régis,12.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Régis est éliminé au Conseil au jour 33.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::carole,KL08,KL KL08,Carole,13.0,1,INDETERMINE,VOTE_CONSEIL,VERIFY_AMBASSADEURS,Élimination décidée par vote au Conseil.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Carole est éliminée au Conseil au jour 36.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::nathalie,KL08,KL KL08,Nathalie,14.0,1,INDETERMINE,FINALE_ORIENTATION,VERIFY_AMBASSADEURS,Élimination pendant l'épreuve finale d'orientation.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Nathalie est éliminée lors de l'épreuve finale d'orientation.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::bertrand,KL08,KL KL08,Bertrand,15.0,1,INDETERMINE,FINALE_POTEAUX,VERIFY_AMBASSADEURS,Élimination pendant l'épreuve finale des poteaux.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,Bertrand est éliminé lors de l'épreuve finale des poteaux.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,16.0,1,FINALISTE,JURY_FINAL_DECISION,VERIFY_AMBASSADEURS,Le candidat atteint le jury final mais perd la décision finale des jurés. Cette sortie est distincte de l'orientation et des poteaux.,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,17.0,0,VAINQUEUR,CENSORED_WINNER,VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::lisa legouverneur,KL13,Koh-Lanta : Raja Ampat,Lisa Legouverneur,1.0,1,1st Voted Out Day 3,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::catherine diard,KL13,Koh-Lanta : Raja Ampat,Catherine Diard,2.0,1,2nd Voted Out Day 6,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::steve lemercier,KL13,Koh-Lanta : Raja Ampat,Steve Lemercier,3.0,1,Left Competition Day 8,VOLUNTARY,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Départ choisi volontairement par le candidat.,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Raja_Ampat,Steve choisit de quitter le jeu au jour 8 car ses proches lui manquent.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
"KL13::gérard ""gégé"" icardi",KL13,Koh-Lanta : Raja Ampat,"Gérard ""Gégé"" Icardi",4.0,1,3rd Voted Out Day 9,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
"KL13::nawal ""naouel"" hadjaf",KL13,Koh-Lanta : Raja Ampat,"Nawal ""Naouel"" Hadjaf",5.0,1,Left Competition Day 10,VOLUNTARY,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Départ choisi volontairement par la candidate.,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Raja_Ampat,"Naouel choisit de quitter le jeu au jour 10, ne supportant plus les conditions de vie.",,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::benoît mahieux,KL13,Koh-Lanta : Raja Ampat,Benoît Mahieux,6.0,1,4th Voted Out Day 12,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::délisia fettache,KL13,Koh-Lanta : Raja Ampat,Délisia Fettache,7.0,1,5th Voted Out Day 15,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::caroline matteucci,KL13,Koh-Lanta : Raja Ampat,Caroline Matteucci,8.0,1,6th Voted Out Day 18,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::maxime boulet,KL13,Koh-Lanta : Raja Ampat,Maxime Boulet,9.0,1,7th Voted Out Day 20,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::anthony amar,KL13,Koh-Lanta : Raja Ampat,Anthony Amar,10.0,1,8th Voted Out 1st jury member Day 21,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::olivier moenaert,KL13,Koh-Lanta : Raja Ampat,Olivier Moenaert,11.0,1,9th Voted Out 2nd jury member Day 24,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
